@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 {0,1,2}

@data
1743,'2019/02/14 11:46:55:698',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1744,'2019/02/14 11:46:55:711',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1745,'2019/02/14 11:46:55:721',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1746,'2019/02/14 11:46:55:732',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1747,'2019/02/14 11:46:55:744',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1748,'2019/02/14 11:46:55:756',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1749,'2019/02/14 11:46:55:765',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1750,'2019/02/14 11:46:55:777',1,18.59515,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,1.549883,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,1
1751,'2019/02/14 11:46:55:788',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1752,'2019/02/14 11:46:55:799',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1753,'2019/02/14 11:46:55:810',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1754,'2019/02/14 11:46:55:821',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1755,'2019/02/14 11:46:55:831',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1756,'2019/02/14 11:46:55:844',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1757,'2019/02/14 11:46:55:854',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1758,'2019/02/14 11:46:55:865',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1759,'2019/02/14 11:46:55:877',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1760,'2019/02/14 11:46:55:888',1,0.641259,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,1.333165,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,1
1761,'2019/02/14 11:46:55:898',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1762,'2019/02/14 11:46:55:911',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1763,'2019/02/14 11:46:55:921',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1764,'2019/02/14 11:46:55:932',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1765,'2019/02/14 11:46:55:944',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1766,'2019/02/14 11:46:55:954',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1767,'2019/02/14 11:46:55:965',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1768,'2019/02/14 11:46:55:977',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1769,'2019/02/14 11:46:55:988',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1770,'2019/02/14 11:46:55:999',1,12.982002,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,5.167077,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,1
1771,'2019/02/14 11:46:56:010',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1772,'2019/02/14 11:46:56:021',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1773,'2019/02/14 11:46:56:032',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1774,'2019/02/14 11:46:56:044',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1775,'2019/02/14 11:46:56:055',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1776,'2019/02/14 11:46:56:065',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1777,'2019/02/14 11:46:56:077',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1778,'2019/02/14 11:46:56:088',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1779,'2019/02/14 11:46:56:098',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1780,'2019/02/14 11:46:56:111',1,3.329244,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,0.867814,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,1
1781,'2019/02/14 11:46:56:121',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1782,'2019/02/14 11:46:56:132',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1783,'2019/02/14 11:46:56:144',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1784,'2019/02/14 11:46:56:155',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1785,'2019/02/14 11:46:56:165',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1786,'2019/02/14 11:46:56:177',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1787,'2019/02/14 11:46:56:188',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1788,'2019/02/14 11:46:56:198',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1789,'2019/02/14 11:46:56:210',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1790,'2019/02/14 11:46:56:221',1,36.780804,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,9.298192,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,1
1791,'2019/02/14 11:46:56:232',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1792,'2019/02/14 11:46:56:243',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1793,'2019/02/14 11:46:56:254',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1794,'2019/02/14 11:46:56:265',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1795,'2019/02/14 11:46:56:276',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1796,'2019/02/14 11:46:56:288',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1797,'2019/02/14 11:46:56:298',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1798,'2019/02/14 11:46:56:310',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1799,'2019/02/14 11:46:56:321',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1800,'2019/02/14 11:46:56:332',1,2.700902,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,1.375766,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,1
1801,'2019/02/14 11:46:56:344',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1802,'2019/02/14 11:46:56:355',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1803,'2019/02/14 11:46:56:365',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1804,'2019/02/14 11:46:56:377',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1805,'2019/02/14 11:46:56:388',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1806,'2019/02/14 11:46:56:399',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1807,'2019/02/14 11:46:56:411',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1808,'2019/02/14 11:46:56:421',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1809,'2019/02/14 11:46:56:431',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1810,'2019/02/14 11:46:56:444',1,160.408463,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,8.368391,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,1
1811,'2019/02/14 11:46:56:455',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1812,'2019/02/14 11:46:56:465',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1813,'2019/02/14 11:46:56:478',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1814,'2019/02/14 11:46:56:488',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1815,'2019/02/14 11:46:56:498',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1816,'2019/02/14 11:46:56:511',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1817,'2019/02/14 11:46:56:521',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1818,'2019/02/14 11:46:56:532',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1819,'2019/02/14 11:46:56:544',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1820,'2019/02/14 11:46:56:554',1,9.522994,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,2.145229,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,1
1821,'2019/02/14 11:46:56:565',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1822,'2019/02/14 11:46:56:577',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1823,'2019/02/14 11:46:56:587',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1824,'2019/02/14 11:46:56:600',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1825,'2019/02/14 11:46:56:610',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1826,'2019/02/14 11:46:56:621',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1827,'2019/02/14 11:46:56:632',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1828,'2019/02/14 11:46:56:644',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1829,'2019/02/14 11:46:56:654',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1830,'2019/02/14 11:46:56:665',1,1.141958,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,0.574456,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,1
1831,'2019/02/14 11:46:56:677',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1832,'2019/02/14 11:46:56:688',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1833,'2019/02/14 11:46:56:698',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1834,'2019/02/14 11:46:56:711',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1835,'2019/02/14 11:46:56:721',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1836,'2019/02/14 11:46:56:731',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1837,'2019/02/14 11:46:56:744',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1838,'2019/02/14 11:46:56:754',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1839,'2019/02/14 11:46:56:765',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1840,'2019/02/14 11:46:56:777',1,10.558234,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,2.364949,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,1
1841,'2019/02/14 11:46:56:788',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1842,'2019/02/14 11:46:56:798',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1843,'2019/02/14 11:46:56:810',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1844,'2019/02/14 11:46:56:821',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1845,'2019/02/14 11:46:56:831',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1846,'2019/02/14 11:46:56:844',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1847,'2019/02/14 11:46:56:854',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1848,'2019/02/14 11:46:56:865',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1849,'2019/02/14 11:46:56:877',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1850,'2019/02/14 11:46:56:888',1,15.232316,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,2.571417,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,1
1851,'2019/02/14 11:46:56:898',1,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,12.107114,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,7.662347,1
1852,'2019/02/14 11:46:56:910',1,0.294539,57.332497,8.125954,84.539063,2.681002,58.276489,18.183987,4.626082,221.257034,12.107114,0.428575,2.350093,0.621443,0.351012,0.467697,3.139363,3.249379,3.772656,83.667038,7.662347,1
