@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric

@data
7296,'2019/02/12 12:41:03:751',7,1.555371,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,3.991478,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,1
7297,'2019/02/12 12:41:03:762',7,1.555371,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,3.991478,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,1
7298,'2019/02/12 12:41:03:773',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7299,'2019/02/12 12:41:03:785',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7300,'2019/02/12 12:41:03:795',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7301,'2019/02/12 12:41:03:806',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7302,'2019/02/12 12:41:03:818',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7303,'2019/02/12 12:41:03:829',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7304,'2019/02/12 12:41:03:839',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7305,'2019/02/12 12:41:03:852',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7306,'2019/02/12 12:41:03:862',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7307,'2019/02/12 12:41:03:873',7,54.885399,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,15.536128,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,1
7308,'2019/02/12 12:41:03:885',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7309,'2019/02/12 12:41:03:895',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7310,'2019/02/12 12:41:03:905',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7311,'2019/02/12 12:41:03:917',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7312,'2019/02/12 12:41:03:972',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7313,'2019/02/12 12:41:03:984',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7314,'2019/02/12 12:41:03:995',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7315,'2019/02/12 12:41:04:006',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7316,'2019/02/12 12:41:04:018',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7317,'2019/02/12 12:41:04:028',7,5.605986,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,14.404052,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,1
7318,'2019/02/12 12:41:04:040',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7319,'2019/02/12 12:41:04:051',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7320,'2019/02/12 12:41:04:062',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7321,'2019/02/12 12:41:04:073',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7322,'2019/02/12 12:41:04:085',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7323,'2019/02/12 12:41:04:095',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7324,'2019/02/12 12:41:04:106',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7325,'2019/02/12 12:41:04:118',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7326,'2019/02/12 12:41:04:129',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7327,'2019/02/12 12:41:04:139',7,0.272617,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,6.554035,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,1
7328,'2019/02/12 12:41:04:151',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7329,'2019/02/12 12:41:04:162',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7330,'2019/02/12 12:41:04:173',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7331,'2019/02/12 12:41:04:185',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7332,'2019/02/12 12:41:04:195',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7333,'2019/02/12 12:41:04:206',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7334,'2019/02/12 12:41:04:218',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7335,'2019/02/12 12:41:04:229',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7336,'2019/02/12 12:41:04:239',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7337,'2019/02/12 12:41:04:251',7,51.9618,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,9.447636,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1
7338,'2019/02/12 12:41:04:262',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7339,'2019/02/12 12:41:04:273',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7340,'2019/02/12 12:41:04:284',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7341,'2019/02/12 12:41:04:295',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7342,'2019/02/12 12:41:04:306',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7343,'2019/02/12 12:41:04:318',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7344,'2019/02/12 12:41:04:329',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7345,'2019/02/12 12:41:04:340',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7346,'2019/02/12 12:41:04:352',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7347,'2019/02/12 12:41:04:362',7,1.386669,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,12.257926,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,1
7348,'2019/02/12 12:41:04:373',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7349,'2019/02/12 12:41:04:384',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7350,'2019/02/12 12:41:04:395',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7351,'2019/02/12 12:41:04:405',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7352,'2019/02/12 12:41:04:417',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7353,'2019/02/12 12:41:04:428',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7354,'2019/02/12 12:41:04:438',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7355,'2019/02/12 12:41:04:450',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7356,'2019/02/12 12:41:04:461',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7357,'2019/02/12 12:41:04:472',7,2.162621,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,3.382988,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,1
7358,'2019/02/12 12:41:04:484',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7359,'2019/02/12 12:41:04:494',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7360,'2019/02/12 12:41:04:505',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7361,'2019/02/12 12:41:04:516',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7362,'2019/02/12 12:41:04:528',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7363,'2019/02/12 12:41:04:538',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7364,'2019/02/12 12:41:04:550',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7365,'2019/02/12 12:41:04:561',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7366,'2019/02/12 12:41:04:572',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7367,'2019/02/12 12:41:04:583',7,6.568056,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,0.506651,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1
7368,'2019/02/12 12:41:04:594',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7369,'2019/02/12 12:41:04:605',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7370,'2019/02/12 12:41:04:617',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7371,'2019/02/12 12:41:04:627',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7372,'2019/02/12 12:41:04:638',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7373,'2019/02/12 12:41:04:650',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7374,'2019/02/12 12:41:04:661',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7375,'2019/02/12 12:41:04:672',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7376,'2019/02/12 12:41:04:684',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7377,'2019/02/12 12:41:04:694',7,21.905527,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,1.099973,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1
7378,'2019/02/12 12:41:04:705',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7379,'2019/02/12 12:41:04:717',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7380,'2019/02/12 12:41:04:727',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7381,'2019/02/12 12:41:04:738',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7382,'2019/02/12 12:41:04:750',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7383,'2019/02/12 12:41:04:761',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7384,'2019/02/12 12:41:04:773',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7385,'2019/02/12 12:41:04:784',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7386,'2019/02/12 12:41:04:794',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7387,'2019/02/12 12:41:04:805',7,9.418954,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,3.404723,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,1
7388,'2019/02/12 12:41:04:817',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7389,'2019/02/12 12:41:04:828',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7390,'2019/02/12 12:41:04:838',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7391,'2019/02/12 12:41:04:850',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7392,'2019/02/12 12:41:04:861',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7393,'2019/02/12 12:41:04:872',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7394,'2019/02/12 12:41:04:884',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7395,'2019/02/12 12:41:04:894',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7396,'2019/02/12 12:41:04:905',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7397,'2019/02/12 12:41:04:917',7,8.12482,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,6.345665,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1
7398,'2019/02/12 12:41:04:928',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7399,'2019/02/12 12:41:04:938',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7400,'2019/02/12 12:41:04:950',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7401,'2019/02/12 12:41:04:961',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7402,'2019/02/12 12:41:04:971',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7403,'2019/02/12 12:41:04:983',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7404,'2019/02/12 12:41:04:995',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
7405,'2019/02/12 12:41:05:005',7,18.531353,113.392143,4.790141,0.630403,0.360272,105.713448,2.28967,20.313395,2.884415,1.229501,23.181576,74.514427,12.904788,1.448244,0.812227,17.803869,1.968077,1.162202,4.358384,1.223489,1
